Statement,Label,Date
tenure mayor new york city street homelessness decrease percent,FALSE,3/1/2020 0:00
democrat senators highfive vote favor lateterm abortion,TRUE,2/29/2020 0:00
say coronavirus slow stop immediate widespread use high dose vitamin c,TRUE,2/29/2020 0:00
say white vans external lock utilize sex traffic,TRUE,2/29/2020 0:00
bernie logic nobody live hour must raise minimum wage hour also must raise tax rate hour hour hour,TRUE,2/29/2020 0:00
say image pile needle nancy pelosis congressional district san francisco,TRUE,2/29/2020 0:00
nancy pelosis brothers company receive million obamas energy dept,TRUE,2/29/2020 0:00
sex traffickers use ziptie contraption door handle vehicles trick females look dig something purse cut distract boom quickly force another vehicle never see people,TRUE,2/28/2020 0:00
social security check soon refer federal benefit payment,TRUE,2/28/2020 0:00
say democrats embrace abortion moment birth even horrifically,TRUE,2/27/2020 0:00
say cdc recommend men shave beard protect coronavirus,TRUE,2/27/2020 0:00
obama order cia train isis jihadists,TRUE,2/27/2020 0:00
say bernie sanders collaborate marxist regimes soviet union nicaragua cuba,TRUE,2/27/2020 0:00
say ok kill baby bear virginia,TRUE,2/27/2020 0:00
coronavirus common cold folks,TRUE,2/27/2020 0:00
coronavirus patients cremate alive china,TRUE,2/26/2020 0:00
say book end days predict current coronavirus outbreak,TRUE,2/26/2020 0:00
say yous immigration customs enforcement every poll station november,TRUE,2/26/2020 0:00
group go home pretend officials home affairs document letterhead department home affairs claim confirm everyone valid id upcoming census rob home,TRUE,2/25/2020 0:00
socialist workers party leader bernie sanders support ayatollah khomeini us condemn president carter imperialism accuse hostages cia spy,TRUE,2/25/2020 0:00
quote actor smith say afraid say trump supporters ba,TRUE,2/25/2020 0:00
say bernie sanders say italians gangsters irish drink jews greedy black people smell,TRUE,2/25/2020 0:00
mayor livermore california explain trump popularity success,TRUE,2/25/2020 0:00
rep devin nunes rcalif say defend trump important unite state,TRUE,2/25/2020 0:00
break uk prepare full lockdown hundreds new case wuhan super virus update,TRUE,2/25/2020 0:00
photo show air force one daytona,TRUE,2/25/2020 0:00
americas carbon emissions reduce rate far higher country world,TRUE,2/24/2020 0:00
bernie sanders want free health care ask would pay answer raise tax anybody make per year,TRUE,2/21/2020 0:00
amy look online health care plan two paragraph,TRUE,2/21/2020 0:00
berniesanders receive strong support conservative rural part vermont,FALSE,2/20/2020 0:00
push red flag law new mexico senate gov michelle lujan grisham firearms guard household seize,TRUE,2/18/2020 0:00
say kate spade work clintons suggest involve death,TRUE,2/18/2020 0:00
kkk officially endorse trump,TRUE,2/17/2020 0:00
say since take office city milwaukee see creation new affordable house units,FALSE,2/17/2020 0:00
use medical mask suppose use white side filter part sick,TRUE,2/14/2020 0:00
say photo show joe biden grope woman,TRUE,2/14/2020 0:00
colorado school force students wear hijabs,TRUE,2/14/2020 0:00
say bill murray say lie government felony lie us politics,TRUE,2/14/2020 0:00
sanders medicare plan would cost entire federal budget spend,TRUE,2/13/2020 0:00
people house state senate bear virginia,FALSE,2/12/2020 0:00
widow son decease military veteran look horror speaker nancy pelosi rip copy state union,TRUE,2/11/2020 0:00
say coronavirus cause sudden death syndrome,TRUE,2/11/2020 0:00
say coronavirus military bioweapon develop chinas army,TRUE,2/11/2020 0:00
say coronavirus engineer scientists lab,TRUE,2/10/2020 0:00
say mitt romney vote convict president donald trump burisma board member joseph cofer black romneys national security advisor tie obama cia director john brennan,TRUE,2/10/2020 0:00
north carolinas democratic primary open register voters regardless registration,TRUE,2/7/2020 0:00
say nancy pelosi say senate conduct sham trial caucus impeach president shortage impeachment offenses president criminal,TRUE,2/7/2020 0:00
say guilty impeachment vote senator mitt romney could remove office,TRUE,2/7/2020 0:00
say william barr tweet break news senator mitt romney republican senator vote remove president trump office completely unrelated story senator mitt romney also republican senator son sit board ukrainian energy company,TRUE,2/7/2020 0:00
say video show fox allow fee koala baby australia,TRUE,2/7/2020 0:00
say joe bidens campaign tell iowa library jill biden hold event remove american flag want say pledge allegiance,TRUE,2/7/2020 0:00
say video prove pelosi plan rip president donald trump state union address start,TRUE,2/6/2020 0:00
america hardworking families flat wag,TRUE,2/6/2020 0:00
say usmca biggest trade deal ever make,TRUE,2/6/2020 0:00
say show dnc group teach illegal vote arizona,TRUE,2/6/2020 0:00
say patrick mahomes say believe george zimmerman innocent,TRUE,2/6/2020 0:00
years economic decay trump reverse fail economic policies previous administration,TRUE,2/6/2020 0:00
national poll never predict president party carter single digits months caucus bill clinton obama point behind national poll roughly,FALSE,2/6/2020 0:00
say yous rep sean casten demand impeachment republican president mueller report even release,TRUE,2/6/2020 0:00
traditionally speaker say members congress high privilege distinct honor present president unite state tonight speaker pelosi say members congress president unite state,FALSE,2/5/2020 0:00
say democrats block iowa poll block iowa caucus,TRUE,2/4/2020 0:00
say eight iowa counties adults register vote votingaged adults live,TRUE,2/3/2020 0:00
say nancy pelosis net worth,TRUE,2/3/2020 0:00
earn bottom rise faster earn top donald trumphalftrue past year illinois reduce unemployment rate top populate state nation midwestern peer jb pritzkermostlytrue say yous children texans,FALSE,1/31/2020 0:00
vice president biden threaten foreign country force fire prosecutor investigate company pay son hunter,TRUE,1/30/2020 0:00
say clorox bottle claim could kill coronavirus develop,TRUE,1/30/2020 0:00
say take corporate pac money since,TRUE,1/30/2020 0:00
president unite state already legal authority reduce price many commonly use prescription drug,FALSE,1/29/2020 0:00
ask defend former yous ambassador ukraine marie yovanovitch defend every single person team,TRUE,1/29/2020 0:00
msnbc reporter fire use racial slur cover kobe bryant helicopter crash,TRUE,1/29/2020 0:00
say democratic party take social security independent trust fund put general fund congress could spend eliminate income tax deduction social security fica withhold,TRUE,1/29/2020 0:00
republicans think ought least universal background check,FALSE,1/29/2020 0:00
american people overwhelmingly us call witness senate trial,FALSE,1/28/2020 0:00
say chinese communist party finally admit real source coronavirus lab wuhan link covert biological weapon program,TRUE,1/28/2020 0:00
say china steal coronavirus canada weaponize bioweapon,TRUE,1/28/2020 0:00
mayor bloomberg help lower number uninsured percent cover new yorkers,FALSE,1/28/2020 0:00
say gary peters support medicare side radical liberals,TRUE,1/27/2020 0:00
democrat control house never even ask john bolton testify,TRUE,1/27/2020 0:00
new info say kobe bryant daughter die helicopter crash,TRUE,1/27/2020 0:00
say former nba player rick fox also board kobe bryant,TRUE,1/27/2020 0:00
say kobe bryant daughter gianna bear august,TRUE,1/27/2020 0:00
twitter ban iran,FALSE,1/24/2020 0:00
californias attorney general xavier becerra put together plan raise property tax revenue eliminate thing keep people property tax sky rocket prop,TRUE,1/24/2020 0:00
say president donald trump week sign executive order create term limit congress,TRUE,1/24/2020 0:00
city austin remove seemingly legal consequences action homeless lie sleep defecate,TRUE,1/24/2020 0:00
say aaron hernandez daughter massachusetts law entitle remainder million nfl contract commit suicide appeal make conviction null void,TRUE,1/23/2020 0:00
say image show paralyze groom hold groomsmen could kiss bride,TRUE,1/22/2020 0:00
even house intelligence chairman adam schiffs republican colleagues allow scif house impeachment investigation,TRUE,1/21/2020 0:00
witness part every impeachment trial senate ever,FALSE,1/21/2020 0:00
say house impeachment vote third democrats try impeach trump criticize nfl things,TRUE,1/21/2020 0:00
cnn report demdebate million viewers trump rally million last night,TRUE,1/21/2020 0:00
say video show greta thunberg fire rifle,TRUE,1/21/2020 0:00
start january california residents take shower laundry poop toilet flush day,TRUE,1/21/2020 0:00
say yous rep dan lipinski part undo law use limit long train could idle cross,TRUE,1/19/2020 0:00
lowest corporate tax rate since,FALSE,1/18/2020 0:00
number one killer teens unite state drive use cell phone,TRUE,1/17/2020 0:00
say martin luther king jr kill smother hospital us government find guilty court law conspire kill,TRUE,1/17/2020 0:00
say nc senate leader express disdain nc house budget vote sept,TRUE,1/17/2020 0:00
say rep rashida tlaib wear symbolic scarf pattern islamic terrorist state,TRUE,1/17/2020 0:00
nancy pelosis son paul jr exec ukrainebased gas company similar hunter biden,TRUE,1/17/2020 0:00
florida th state education fund,FALSE,1/17/2020 0:00
say joe biden tell men marry families sisters,TRUE,1/17/2020 0:00
low risk say obama free isis leader al baghdadi,TRUE,1/16/2020 0:00
say lil boosie george zimmerman get fight,TRUE,1/16/2020 0:00
response irans attack youss samuel roberts president ronald reagan destroy half irans navy,FALSE,1/15/2020 0:00
say photo show donald trump kiss ivanka trump lips,TRUE,1/15/2020 0:00
state capitol police recommend ban gun capitol,TRUE,1/15/2020 0:00
end billion year health care industry make,FALSE,1/15/2020 0:00
look men stage collectively lose elections people stage win every single election women amy,FALSE,1/14/2020 0:00
new york perfectly legal murder baby minute would bear,TRUE,1/14/2020 0:00
say japanese military invade mainland unite state pearl harbor know almost every home gun americans know use,TRUE,1/14/2020 0:00
expose stomach flu avoid get drink glass grape juice day days change acidity stomach really work,TRUE,1/14/2020 0:00
say j david cox boss jail guard suppose keep suspect sex trafficker jeffrey epstein alive also friends bill hillary clinton,TRUE,1/14/2020 0:00
project coalpowered plant countries usa build,TRUE,1/13/2020 0:00
say australia pass new law force gun owners give firearms country saw dramatic increase homicides assault robberies,TRUE,1/13/2020 0:00
nicole kidman blacklist hollywood vow support president,TRUE,1/13/2020 0:00
say barabara walters write jane fonda betray idea country specific men serve sacrifice vietnam war,TRUE,1/13/2020 0:00
say joe biden murder yous navy seal,TRUE,1/10/2020 0:00
missiles launch american force iraq iran fund barack obama american tax dollars,TRUE,1/10/2020 0:00
australia bushfires nothing climate change arson,TRUE,1/10/2020 0:00
third texas see population loss last years,TRUE,1/10/2020 0:00
say bill clinton give nuke north korea barack obama give nuke iran hillary clinton give uranium russia,TRUE,1/9/2020 0:00
say photo show yous plan fire iranian missile strike iraq,TRUE,1/9/2020 0:00
biden laud paul ryan propose cut social security medicare,TRUE,1/9/2020 0:00
yous virginia murder usually gangbangers kill gangbangers,TRUE,1/9/2020 0:00
say video show iranian rocket launch toward yous air base iraq,TRUE,1/8/2020 0:00
man storm yous embassy iraq visit white house,FALSE,1/8/2020 0:00
say series photos show iranian rocket launch toward yous air base iraq,TRUE,1/8/2020 0:00
say series photos show iranian rocket launch toward yous air base iraq,TRUE,1/8/2020 0:00
say video show iranian rocket launch toward yous airbases iraq,TRUE,1/8/2020 0:00
abolish electoral college would make los angeles county stronger state,TRUE,1/8/2020 0:00
say trump volunteer airline bring troop home operation desert storm,TRUE,1/7/2020 0:00
say jeff foxworthy write list examples explain might live nation found geniuses run idiots,TRUE,1/7/2020 0:00
say qassem soleimani assist clandestine travel afghanistan terrorists carry september terrorist attack unite state,TRUE,1/7/2020 0:00
say image show satellite view fire australia,TRUE,1/6/2020 0:00
president trump say would go cultural site,TRUE,1/6/2020 0:00
say photo jfk airport show troop leave protect one us country,TRUE,1/6/2020 0:00
video show joe biden make racist comment,TRUE,1/3/2020 0:00
congress reject per month increase social security disability benefit approve per month increase,TRUE,1/2/2020 0:00
say quote defend president donald trump attribute clint eastwood,TRUE,1/2/2020 0:00
china produce worlds carbon emissions pollution,TRUE,1/2/2020 0:00
florida school drop common core soar number one,TRUE,1/2/2020 0:00
say four democrats sheila jackson lee joe biden elizabeth warren alexandria ocasiocortez make specific suspect remark topics constitution abortion gun,TRUE,1/2/2020 0:00
unite state nation grant legal permanent residency million people per year,FALSE,12/26/2019 0:00
proud candidate democratic primary vote trump defense budget,TRUE,12/20/2019 0:00
say california congressional district represent higher gdp russia,TRUE,12/20/2019 0:00
say photo show white man smile hold black man bloody face,TRUE,12/20/2019 0:00
say new york time report hillary clinton george soros pay woman accuse trump sexual attack,TRUE,12/20/2019 0:00
last year million americans prescription fill could afford,FALSE,12/20/2019 0:00
black woman likely die complications childbirth,FALSE,12/20/2019 0:00
say pete buttigieg run statewide indiana lose point,FALSE,12/20/2019 0:00
real wag go last year,FALSE,12/19/2019 0:00
november speaker pelosi say would dangerous leave voters determine whether president trump stay office,TRUE,12/19/2019 0:00
jesus falsely accuse treason pontius pilate give jesus opportunity face accusers sham trial pontius pilate afford right jesus democrats afford president process,TRUE,12/19/2019 0:00
california firefighters decide speak president trump tweet state wildfires contain much misinformation,FALSE,12/18/2019 0:00
old image show drug store marijuana leaf sign,TRUE,12/18/2019 0:00
yesterday virginia announce end youth hunt,TRUE,12/18/2019 0:00
say immigrants want ice victimize tens thousands children north carolina,TRUE,12/18/2019 0:00
say photo show pamela karlan react hillary clintons presidential defeat,TRUE,12/17/2019 0:00
say new annual report show west virginias tourism industry grow second consecutive year reverse years decline outpace national growth percent,FALSE,12/17/2019 0:00
say justices peace texas ask choose give career violate religious beliefs perform samesex marriages,TRUE,12/17/2019 0:00
say photo woman wear costume hold sign vagina lady stanford law professor pamela karlan,TRUE,12/13/2019 0:00
quote andy borowitz say stop hillary shortterm solution longterm solution difficult fix educational system create many people ignorant enough vote hillary,TRUE,12/13/2019 0:00
yous spend cents dollar defense,TRUE,12/13/2019 0:00
study show many one four people package steal residence,FALSE,12/13/2019 0:00
ukraine blatantly interfere election,TRUE,12/12/2019 0:00
say north carolinas average teacher salary national average back public school,TRUE,12/11/2019 0:00
say photo show old christmas tradition women apologize husband mistake make year beg forgiveness,TRUE,12/11/2019 0:00
say joe biden blackmail ukraine billion tax dollars drop investigation son democrats want impeach president trump simply ask true,TRUE,12/10/2019 0:00
provide terrorists iraq right due process central criminal court iraq house democratic leadership afford president donald trump impeachment inquiry,TRUE,12/10/2019 0:00
say clinton foundation give million charities spend million salaries travel keep rest million,TRUE,12/9/2019 0:00
say donald trump tweet danny devito support baby murder,TRUE,12/9/2019 0:00
bakersfield lot oil drill go solar job bakersfield around area oil job,TRUE,12/6/2019 0:00
say cartels bad mexican border state yous government issue travel warn warn issue syria,FALSE,12/5/2019 0:00
say house intelligence chair adam schiff make conversation lie halls congress would throw jail halls congress give immunity,TRUE,12/5/2019 0:00
say former ukraine president petro poroshenko actively work secretary clinton,TRUE,12/4/2019 0:00
say people send christmas card recover american soldier walter reed army medical center washington dc,TRUE,12/4/2019 0:00
say photo show golden gate bridge open public first time back yes almost collapse,TRUE,12/4/2019 0:00
come many different federal welfare benefit state offer average country give every one,TRUE,12/3/2019 0:00
image show yous national guard sgt leigh ann hester,TRUE,12/3/2019 0:00
say republican bill veto would implement mandate make public name students parent guardians,TRUE,12/3/2019 0:00
member congress vote inquiries clinton inquiry trump inquiry,FALSE,11/25/2019 0:00
ukrainian government indict burisma gas company name hunter biden accept millions dollars slush fund,TRUE,11/22/2019 0:00
say maxine water nancy pelosi bernie sanders pass six bill combine years,TRUE,11/21/2019 0:00
today open major apple manufacture plant texas bring high pay job back america,TRUE,11/21/2019 0:00
president confess write court illegally divert charitable contributions suppose go veterans,TRUE,11/21/2019 0:00
say president donald trump fire lt col vindman testify agaisnt sic corroborate whistleblowers sic testimony,TRUE,11/21/2019 0:00
say photo show cnn chyrons read democrats ask even second amendment cnn exclusive china crack pro democracy demonstrators,TRUE,11/20/2019 0:00
say nancy pelosi say dangerous let voters decide trump fate,TRUE,11/20/2019 0:00
say photo show pack wolves walk single line snow lead sick,TRUE,11/20/2019 0:00
never think go release call really choice adam schiff make call,TRUE,11/19/2019 0:00
nancy pelosi adam schiff rest corrupt democrats make promise crazy leftwing base would impeach even take office,TRUE,11/19/2019 0:00
actually subpoena issue yous house majority bill pass,TRUE,11/19/2019 0:00
say steph curry decide split nike company would allow write bible scriptures shoe,TRUE,11/18/2019 0:00
say marie yovanovitch dishonest claim oath never personally respond email democratic staffer fact turn respond,TRUE,11/15/2019 0:00
say four republican representatives vote impeach president donald trump,TRUE,11/15/2019 0:00
say russia donate donald trump russia donate clinton foundation,TRUE,11/15/2019 0:00
say democrats spend tax dollars try impeach trump,TRUE,11/15/2019 0:00
say zip tie attach car sex traffic tactic mark women target abduct,TRUE,11/15/2019 0:00
sign seem point hillary clinton lay groundwork run president,TRUE,11/15/2019 0:00
many people daca longer young far angels tough harden criminals,TRUE,11/14/2019 0:00
say president trump donate second quarter salary rebuild military cemeteries media ignore every story donate salary potus,TRUE,11/14/2019 0:00
say television host steve harvey author protrump rant raccoons exterminators,TRUE,11/14/2019 0:00
say william taylor george kent public witness house impeachment inquiry never trumpers,TRUE,11/13/2019 0:00
know dentists physicians believe get away leave dead tissue body one root canal tooth shut immune system,TRUE,11/13/2019 0:00
photos show whistleblower nancy pelosi hillary clinton,TRUE,11/12/2019 0:00
photo obamas white house staff show allege ukraine whistleblower,TRUE,11/12/2019 0:00
make change next years americans reach pocket pay trillion insurance premiums copays deductibles uncover medical expense,FALSE,11/12/2019 0:00
say craigslist ad offer pay actors trump supporters rally,TRUE,11/11/2019 0:00
president donald trump phone call ukrainian president sound exactly like joe biden,TRUE,11/11/2019 0:00
californians turn jury duty citizens register voters,TRUE,11/11/2019 0:00
say people make birthday donations facebook organization claim donation tax writeoff deliver donation charity organization,TRUE,11/11/2019 0:00
tens thousands people leave new york every week,TRUE,11/8/2019 0:00
jfk jr declare frontrunner ny senate seat days later plane crash make hillary clinton newly elect senator,TRUE,11/8/2019 0:00
say jeb bush tweet ok boomer donald trump,TRUE,11/8/2019 0:00
say thomas jefferson say government one day corrupt fill liars people flock one tell truth,TRUE,11/8/2019 0:00
sept vince foster go fort marcy park shoot time back head avoid testify hillary clinton,TRUE,11/8/2019 0:00
say president barack obama furious catch camera hold promuslim book,TRUE,11/8/2019 0:00
average one person die suicide every hours west virginia,FALSE,11/8/2019 0:00
real ads run new york city call removal trash include white people trump supporters christians,TRUE,11/6/2019 0:00
say unmarked car try pull dial confirm actually police officer number provide direct link state trooper info apply state,TRUE,11/5/2019 0:00
say taco bell sell menudo month november,TRUE,11/5/2019 0:00
say democrats issue subpoena pass bill,TRUE,11/4/2019 0:00
matt gaetz numerous duis dad get time part company pay million hospice fraud steal die people,TRUE,11/1/2019 0:00
decision unfortunate example us montpelier need work together make vermont affordable place business make sure policies help businesses thrive rather create unique burden barriers growth make us less competitive state,TRUE,10/31/2019 0:00
say cut illegal immigration half,TRUE,10/31/2019 0:00
californians unsheltered homeless,FALSE,10/31/2019 0:00
say house democrats impeachment inquiry president donald trump feature opposition party feature crossexamination,TRUE,10/30/2019 0:00
say barbara walters say jane fonda betray idea country specific men serve sacrifice vietnam war,TRUE,10/30/2019 0:00
say give motrin robitussin together cause heart attack children,TRUE,10/30/2019 0:00
schuyler vanvalkenburg cosponsor bill would allow abortion moment birth,TRUE,10/30/2019 0:00
say increase fetal death flu shoot,TRUE,10/29/2019 0:00
impeachment inquiry hear go behind close doors congressman schiff presidingthey consistent rule yous house representatives,FALSE,10/28/2019 0:00
say house democrats lead impeachment inquiry deny president trump basic fairness due process accord every american,TRUE,10/28/2019 0:00
say olive garden fund president trump reelection campaign,TRUE,10/28/2019 0:00
say donald trump say make mistake gun christian value freedom way,TRUE,10/25/2019 0:00
say brooke baldwin say hire veterans damage trust authority,TRUE,10/25/2019 0:00
photo show man grab womans rear watch apollo launch,TRUE,10/24/2019 0:00
say list prominent democrats conceal real name public,TRUE,10/24/2019 0:00
barnes noble target book give pig white house childrens section,TRUE,10/24/2019 0:00
trump family disallow operate charity state new york steal kid cancer charity,TRUE,10/24/2019 0:00
say popular food drink items kraft pepsi nestle use flavor enhancement company put abort baby fetus cells food drink,TRUE,10/23/2019 0:00
vast majority wisconsin students even read write math grade level,TRUE,10/23/2019 0:00
president trump send american troop middle east region since may tell political rally get troop endless war send time amount back region,FALSE,10/22/2019 0:00
aarp back federal fund plan parenthood,TRUE,10/22/2019 0:00
say drink ounce glass tonic water night bed help alleviate restless legs syndrome,TRUE,10/21/2019 0:00
say photo show kurdish kid turkeys invasion,TRUE,10/21/2019 0:00
clear talk confiscate anybodys gun,TRUE,10/21/2019 0:00
say california third countrys people live poverty level,TRUE,10/20/2019 0:00
say donald trump profit g summit meet hold trump doral resort,TRUE,10/18/2019 0:00
kurds much safer right,TRUE,10/16/2019 0:00
quote president john f kennedy say unite state ever experience coup overthrow government come cia pentagon,TRUE,10/16/2019 0:00
say photo show outside hear potus speak,TRUE,10/16/2019 0:00
ohio michigan pennsylvania actually latest job data lose job gain,TRUE,10/16/2019 0:00
americans say want choice join singlepayer system like medicare rather end private insurance,FALSE,10/15/2019 0:00
say fox news anchor shepard smith step attorney general william barr close door meet rupert murdoch,TRUE,10/14/2019 0:00
mayor newark nj cory booker steal city water authority launder law firm,TRUE,10/14/2019 0:00
west virginia department education report children youth identify homeless school year,FALSE,10/11/2019 0:00
say obamas connect varsity blue college admissions scandal,TRUE,10/11/2019 0:00
fact joe biden pressure ukraine fire prosecutor fact prosecutor say force lead corruption probe hunter bidens company fact democrats want impeach president trump discuss investigation ukraines president,TRUE,10/11/2019 0:00
millionaires eligible food stamp donald trump come along decide put stop,FALSE,10/11/2019 0:00
percent americas production ethylene produce gulf coast texas louisiana,FALSE,10/10/2019 0:00
say sons nancy pelosi mitt romney john kerry board energy company business ukraine,TRUE,10/10/2019 0:00
say republican dan bishop point nc congressional race win lot,TRUE,10/10/2019 0:00
meth production mo cratered last decade mo hwy patrol report meth lab seizures,FALSE,10/10/2019 0:00
say nancy pelosis legislative aide ukraine connect ukrainian embassy ukrainian military ukrainian government ukrainian party life,TRUE,10/9/2019 0:00
del danica roem support controversial bill would allow abortion moment birth,TRUE,10/9/2019 0:00
say joe biden say never speak ukrainian company picture come play golf company boss hunter biden,TRUE,10/8/2019 0:00
minneapolis city government preemptively inform target center would responsible security cost relate trump rally time estimate security cost target center health care rally hold president barack obama,FALSE,10/8/2019 0:00
del debra rodman oppose adoption alternative abortion event unplanned pregnancies,TRUE,10/8/2019 0:00
speak directly whistleblower,TRUE,10/4/2019 0:00
say rep adam schiff complicit edit compose whistleblower complaint file,TRUE,10/4/2019 0:00
quote thomas jefferson say freedom lose gradually uninterested uninformed uninvolved people,TRUE,10/4/2019 0:00
red bull contain bull sperm,TRUE,10/3/2019 0:00
since israel start train teachers gun two school shoot years shooters kill teachers,TRUE,10/2/2019 0:00
say presidential election win one point point west virginia,FALSE,10/2/2019 0:00
siobhan dunnavant write republican bill would let insurance company deny coverage preexist condition,TRUE,10/1/2019 0:00
half death row prisoners people color,FALSE,10/1/2019 0:00
longstanding whistleblower rule change submittal fake whistleblower report,TRUE,10/1/2019 0:00
say republican gov phil scott vote impeach president trump,TRUE,9/30/2019 0:00
say photo show greta thunberg pose next george soros isis,TRUE,9/27/2019 0:00
congress elizabeth warren introduce bill pass cory booker introduce bill pass kamala harris introduce bill pass bernie sanders never hold job age live welfare four different women,TRUE,9/27/2019 0:00
say photo woman multiple bruise face democrat keith ellisons girlfriend responsible injuries,TRUE,9/27/2019 0:00
green new deal would put tax burden every household,TRUE,9/27/2019 0:00
say gov tony evers veto school computer program say would better spend urban district like madison milwaukee,TRUE,9/27/2019 0:00
say andy rooney write long commentary defend prayer christianity unite state,TRUE,9/26/2019 0:00
say marcus aurelius say everything hear opinion fact everything see perspective truth,TRUE,9/26/2019 0:00
say get quickly middle night cause sudden death,TRUE,9/26/2019 0:00
lot people talk removal fair prosecutor ukraine,TRUE,9/26/2019 0:00
say photo show dog sleep master grave every night seven years,TRUE,9/26/2019 0:00
say saddam hussein say defeat america sword america must defeat within politics,TRUE,9/26/2019 0:00
say police warn shoppers use wipe clean cart deadly risk fentanyl residue,TRUE,9/26/2019 0:00
ice deport detain one white illegal immigrant,TRUE,9/24/2019 0:00
say photo show climate change protesters leave trash protest side,TRUE,9/24/2019 0:00
quote winston churchill say diplomacy art tell people go hell way ask directions,TRUE,9/20/2019 0:00
beto orourke want confiscate gun buy one due criminal record,TRUE,9/18/2019 0:00
yous agricultural food export expect increase billion annually usmca,FALSE,9/17/2019 0:00
democrats memorial service nc republicans hold controversial vote,TRUE,9/17/2019 0:00
say bruce lee say continue suffer emotional reaction everything say true power sit back observe everything logic word control mean everyone else control breathe allow things pass,TRUE,9/17/2019 0:00
odessa shooter beto sticker truck,TRUE,9/13/2019 0:00
say people convict felonies restrain order buy firearm without go background check,FALSE,9/13/2019 0:00
say obama administration lock people cage,TRUE,9/13/2019 0:00
one unnamed donor give million leoaffiliated judicial crisis network block nomination judge merrick garland support gorsuch donor perhaps one give another million prop kavanaugh,FALSE,9/11/2019 0:00
say photo show president ronald reagan meet taliban leaders white house,TRUE,9/11/2019 0:00
scarecrow discover texas ranch actually human skeleton,TRUE,9/11/2019 0:00
say president donald trump donate million relief fund bahamas wake hurricane dorian politicians contribute money,TRUE,9/10/2019 0:00
duck quack echo nobody figure,TRUE,9/10/2019 0:00
quote ronald reagan say pretext arm ammunition surrender attempt disarm people must stop force necessary,TRUE,9/10/2019 0:00
thirtyfour men depict famous declaration independence paint slaveholders,FALSE,9/10/2019 0:00
say car accident comedian kevin hart paralyze neck vocal cord paralyze well leave inability speak,TRUE,9/9/2019 0:00
million gun streets country million people,FALSE,9/9/2019 0:00
say sue exxon mobil california attorney general,TRUE,9/6/2019 0:00
green new deal would away commercial air travel,TRUE,9/6/2019 0:00
say actor tim allen write lengthy antidemocrat attack facebook,TRUE,9/6/2019 0:00
two large whale nasty sometimes one bro sort hold float,TRUE,9/6/2019 0:00
say rihanna hire five plan carry liters water support fire control amazon rainforest,TRUE,9/6/2019 0:00
gov evers ask director wedc stay,TRUE,9/6/2019 0:00
america governors wear blackface black governors,FALSE,9/6/2019 0:00
say alexandria ocasiocortez tweet see people rush fill cars hurricane gas station would issue electric cars power week go get gas need start plan ahead move forward,TRUE,9/6/2019 0:00
amazon rainforest fire directly relate trade tensions unite state china,TRUE,9/6/2019 0:00
refer iraq war immediately moment start come war moment,TRUE,9/5/2019 0:00
member congress yous consider civic duty pay cents day,TRUE,9/5/2019 0:00
last time people create hollywood blacklist people end kill accuse lose right work,FALSE,9/5/2019 0:00
say image depict hurricane dorian bahamas,TRUE,9/5/2019 0:00
workers begin remove spires cinderella castle magic kingdom ahead hurricane dorian,TRUE,9/4/2019 0:00
say winston churchill say enemies good mean stand something sometime life,TRUE,9/4/2019 0:00
say photo show donald trump hold sign say matter president jesus still king,TRUE,9/4/2019 0:00
say bone children find jeffrey epsteins island,TRUE,9/4/2019 0:00
say gov tony evers cancel sales tax holiday year,TRUE,9/3/2019 0:00
say image show photo hurricaneravaged abaco island bahamas,TRUE,9/3/2019 0:00
floridas red flag gun law use five time day,FALSE,9/3/2019 0:00
push assembly democrats seek americans disabilities act accommodations lawmaker time make vos look bad become president nations largest bipartisan organization call national conference state legislatures,TRUE,8/30/2019 0:00
every car accidents yous cause texting drive,TRUE,8/28/2019 0:00
say determine bell pepper gender bump,TRUE,8/27/2019 0:00
children separate parent obama children separate trump,TRUE,8/27/2019 0:00
say muhammad many slave robert e lee slavery,TRUE,8/27/2019 0:00
say pope francis say call catholic vote democrat grave sin one redemption,TRUE,8/27/2019 0:00
say susan coleman kill affair bill clinton,TRUE,8/27/2019 0:00
say restaurants food company support trump reelection,TRUE,8/26/2019 0:00
say people kill mass shoot undocumented immigrants kill people,TRUE,8/26/2019 0:00
say photo show gaspowered van tow diesel generator charge electric car,TRUE,8/23/2019 0:00
need call scar someone room dial ask pepperoni pizza,TRUE,8/23/2019 0:00
elect officials draw legislative redistricting map,TRUE,8/23/2019 0:00
say president barack obama make legal media purposely lie public quietly sign law hr,TRUE,8/23/2019 0:00
dominos pizza give person share facebook post coupon valid large pizzas,TRUE,8/22/2019 0:00
instagram users must post note everything ever post become public today,TRUE,8/22/2019 0:00
yesterday strongest dollar history country,TRUE,8/22/2019 0:00
estimate many auto workers may job end year,TRUE,8/21/2019 0:00
say hitler say year go history first time civilize nation full gun registration streets safer police efficient world follow lead future,TRUE,8/21/2019 0:00
law say mental health must treat physical health coverage health insurers unequal,FALSE,8/20/2019 0:00
wow report google manipulate million million vote hillary clinton election,TRUE,8/19/2019 0:00
quote thomas jefferson say governments fear people liberty people fear government tyranny strongest reason people retain right keep bear arm last resort protect tyranny government,TRUE,8/19/2019 0:00
say shoot el paso sunday everyone go church america pray next day kid go school allow pray bring,TRUE,8/19/2019 0:00
